https://www.tripadvisor.com/Hotel_Review-g187323-d4163983-Reviews-ABION_Villa_Suites-Berlin.html#REVIEWS,ABION Villa Suites,94,25,7,3,3
https://www.tripadvisor.com/Hotel_Review-g187323-d1007015-Reviews-Wyndham_Garden_Berlin_Mitte-Berlin.html#REVIEWS,Wyndham Garden Berlin Mitte,260,525,283,113,60
https://www.tripadvisor.com/Hotel_Review-g187323-d230441-Reviews-Grand_Hostel_Berlin_Urban-Berlin.html#REVIEWS,Grand Hostel Berlin Urban,113,331,123,29,17
https://www.tripadvisor.com/Hotel_Review-g187323-d2298578-Reviews-HOLI_Berlin_Hostel_Hotel-Berlin.html#REVIEWS,HOLI-Berlin Hostel & Hotel,60,42,7,3,2
https://www.tripadvisor.com/Hotel_Review-g187323-d1540785-Reviews-Grand_Hostel_Berlin-Berlin.html#REVIEWS,Grand Hostel Berlin,731,249,41,17,13
https://www.tripadvisor.com/Hotel_Review-g187323-d234910-Reviews-DORMERO_Hotel_Berlin_Ku_damm-Berlin.html#REVIEWS,DORMERO Hotel Berlin Ku'damm,191,151,54,20,22
https://www.tripadvisor.com/Hotel_Review-g187323-d232607-Reviews-Leonardo_Hotel_Berlin_KU_DAMM-Berlin.html#REVIEWS,Leonardo Hotel Berlin KU'DAMM,272,521,343,121,95
https://www.tripadvisor.com/Hotel_Review-g187323-d15642842-Reviews-Numa_l_Drift_Rooms_Apartments-Berlin.html#REVIEWS,numa l Drift Rooms & Apartments,16,4,2,2,2
https://www.tripadvisor.com/Hotel_Review-g187323-d1960510-Reviews-Grimm_s_Hotel-Berlin.html#REVIEWS,Grimm’s Hotel,157,154,25,2,4
https://www.tripadvisor.com/Hotel_Review-g187323-d601236-Reviews-Alecsa_Hotel_am_Olympiastadion-Berlin.html#REVIEWS,Alecsa Hotel am Olympiastadion,22,66,61,19,13
https://www.tripadvisor.com/Hotel_Review-g187323-d1230204-Reviews-Axel_Hotel_Berlin-Berlin.html#REVIEWS,Axel Hotel Berlin,773,665,372,169,126
